20051016	2005-10-16	200511	200546
20051017	2005-10-17	200511	200546
20051018	2005-10-18	200511	200546
20051019	2005-10-19	200511	200546
20051020	2005-10-20	200511	200546
20051021	2005-10-21	200511	200546
20051022	2005-10-22	200511	200546
20051023	2005-10-23	200511	200547
20051024	2005-10-24	200511	200547
20051025	2005-10-25	200511	200547
20051026	2005-10-26	200511	200547
20051027	2005-10-27	200511	200547
20051028	2005-10-28	200511	200547
20051029	2005-10-29	200511	200547
20051030	2005-10-30	200511	200548
20051031	2005-10-31	200511	200548
20051101	2005-11-01	200511	200548
20051102	2005-11-02	200511	200548
20051103	2005-11-03	200511	200548
20051104	2005-11-04	200511	200548
20051105	2005-11-05	200511	200548
20051106	2005-11-06	200512	200549
20051107	2005-11-07	200512	200549
20051108	2005-11-08	200512	200549
20051109	2005-11-09	200512	200549
20051110	2005-11-10	200512	200549
20051111	2005-11-11	200512	200549
20051112	2005-11-12	200512	200549
20051113	2005-11-13	200512	200550
20051114	2005-11-14	200512	200550
20051115	2005-11-15	200512	200550
20051116	2005-11-16	200512	200550
20051117	2005-11-17	200512	200550
20051118	2005-11-18	200512	200550
20051119	2005-11-19	200512	200550
20051120	2005-11-20	200512	200551
20051121	2005-11-21	200512	200551
20051122	2005-11-22	200512	200551
20051123	2005-11-23	200512	200551
20051124	2005-11-24	200512	200551
20051125	2005-11-25	200512	200551
20051126	2005-11-26	200512	200551
20051127	2005-11-27	200512	200552
20051128	2005-11-28	200512	200552
20051129	2005-11-29	200512	200552
20051130	2005-11-30	200512	200552
20051201	2005-12-01	200512	200552
20051202	2005-12-02	200512	200552
20051203	2005-12-03	200512	200552
20051204	2005-12-04	200512	200553
20051205	2005-12-05	200512	200553
20051206	2005-12-06	200512	200553
20051207	2005-12-07	200512	200553
20051208	2005-12-08	200512	200553
20051209	2005-12-09	200512	200553
20051210	2005-12-10	200512	200553
20051211	2005-12-11	200601	200601
20051212	2005-12-12	200601	200601
20051213	2005-12-13	200601	200601
20051214	2005-12-14	200601	200601
20051215	2005-12-15	200601	200601
20051216	2005-12-16	200601	200601
20051217	2005-12-17	200601	200601
20051218	2005-12-18	200601	200602
20051219	2005-12-19	200601	200602
20051220	2005-12-20	200601	200602
20051221	2005-12-21	200601	200602
20051222	2005-12-22	200601	200602
20051223	2005-12-23	200601	200602
20051224	2005-12-24	200601	200602
20051225	2005-12-25	200601	200603
20051226	2005-12-26	200601	200603
20051227	2005-12-27	200601	200603
20051228	2005-12-28	200601	200603
20051229	2005-12-29	200601	200603
20051230	2005-12-30	200601	200603
20051231	2005-12-31	200601	200603
20060101	2006-01-01	200601	200604
20060102	2006-01-02	200601	200604
20060103	2006-01-03	200601	200604
20060104	2006-01-04	200601	200604
20060105	2006-01-05	200601	200604
20060106	2006-01-06	200601	200604
20060107	2006-01-07	200601	200604
20060108	2006-01-08	200601	200605
20060109	2006-01-09	200601	200605
20060110	2006-01-10	200601	200605
20060111	2006-01-11	200601	200605
20060112	2006-01-12	200601	200605
20060113	2006-01-13	200601	200605
20060114	2006-01-14	200601	200605
20060115	2006-01-15	200602	200606
20060116	2006-01-16	200602	200606
20060117	2006-01-17	200602	200606
20060118	2006-01-18	200602	200606
20060119	2006-01-19	200602	200606
20060120	2006-01-20	200602	200606
20060121	2006-01-21	200602	200606
20060122	2006-01-22	200602	200607
20060123	2006-01-23	200602	200607
20060124	2006-01-24	200602	200607
20060125	2006-01-25	200602	200607
20060126	2006-01-26	200602	200607
20060127	2006-01-27	200602	200607
20060128	2006-01-28	200602	200607
20060129	2006-01-29	200602	200608
20060130	2006-01-30	200602	200608
20060131	2006-01-31	200602	200608
20060201	2006-02-01	200602	200608
20060202	2006-02-02	200602	200608
20060203	2006-02-03	200602	200608
20060204	2006-02-04	200602	200608
20060205	2006-02-05	200602	200609
20060206	2006-02-06	200602	200609
20060207	2006-02-07	200602	200609
20060208	2006-02-08	200602	200609
20060209	2006-02-09	200602	200609
20060210	2006-02-10	200602	200609
20060211	2006-02-11	200602	200609
20060212	2006-02-12	200603	200610
20060213	2006-02-13	200603	200610
20060214	2006-02-14	200603	200610
20060215	2006-02-15	200603	200610
20060216	2006-02-16	200603	200610
20060217	2006-02-17	200603	200610
20060218	2006-02-18	200603	200610
20060219	2006-02-19	200603	200611
20060220	2006-02-20	200603	200611
20060221	2006-02-21	200603	200611
20060222	2006-02-22	200603	200611
20060223	2006-02-23	200603	200611
20060224	2006-02-24	200603	200611
20060225	2006-02-25	200603	200611
20060226	2006-02-26	200603	200612
20060227	2006-02-27	200603	200612
20060228	2006-02-28	200603	200612
20060301	2006-03-01	200603	200612
20060302	2006-03-02	200603	200612
20060303	2006-03-03	200603	200612
20060304	2006-03-04	200603	200612
20060305	2006-03-05	200603	200613
20060306	2006-03-06	200603	200613
20060307	2006-03-07	200603	200613
20060308	2006-03-08	200603	200613
20060309	2006-03-09	200603	200613
20060310	2006-03-10	200603	200613
20060311	2006-03-11	200603	200613
20060312	2006-03-12	200604	200614
20060313	2006-03-13	200604	200614
20060314	2006-03-14	200604	200614
20060315	2006-03-15	200604	200614
20060316	2006-03-16	200604	200614
20060317	2006-03-17	200604	200614
20060318	2006-03-18	200604	200614
20060319	2006-03-19	200604	200615
20060320	2006-03-20	200604	200615
20060321	2006-03-21	200604	200615
20060322	2006-03-22	200604	200615
20060323	2006-03-23	200604	200615
20060324	2006-03-24	200604	200615
20060325	2006-03-25	200604	200615
20060326	2006-03-26	200604	200616
20060327	2006-03-27	200604	200616
20060328	2006-03-28	200604	200616
20060329	2006-03-29	200604	200616
20060330	2006-03-30	200604	200616
20060331	2006-03-31	200604	200616
20060401	2006-04-01	200604	200616
20060402	2006-04-02	200604	200617
20060403	2006-04-03	200604	200617
20060404	2006-04-04	200604	200617
20060405	2006-04-05	200604	200617
20060406	2006-04-06	200604	200617
20060407	2006-04-07	200604	200617
20060408	2006-04-08	200604	200617
20060409	2006-04-09	200604	200618
20060410	2006-04-10	200604	200618
20060411	2006-04-11	200604	200618
20060412	2006-04-12	200604	200618
20060413	2006-04-13	200604	200618
20060414	2006-04-14	200604	200618
20060415	2006-04-15	200604	200618
20060416	2006-04-16	200605	200619
20060417	2006-04-17	200605	200619
20060418	2006-04-18	200605	200619
20060419	2006-04-19	200605	200619
20060420	2006-04-20	200605	200619
20060421	2006-04-21	200605	200619
20060422	2006-04-22	200605	200619
20060423	2006-04-23	200605	200620
20060424	2006-04-24	200605	200620
20060425	2006-04-25	200605	200620
20060426	2006-04-26	200605	200620
20060427	2006-04-27	200605	200620
20060428	2006-04-28	200605	200620
20060429	2006-04-29	200605	200620
20060430	2006-04-30	200605	200621
20060501	2006-05-01	200605	200621
20060502	2006-05-02	200605	200621
20060503	2006-05-03	200605	200621
20060504	2006-05-04	200605	200621
20060505	2006-05-05	200605	200621
20060506	2006-05-06	200605	200621
20060507	2006-05-07	200605	200622
20060508	2006-05-08	200605	200622
20060509	2006-05-09	200605	200622
20060510	2006-05-10	200605	200622
20060511	2006-05-11	200605	200622
20060512	2006-05-12	200605	200622
20060513	2006-05-13	200605	200622
20060514	2006-05-14	200606	200623
20060515	2006-05-15	200606	200623
20060516	2006-05-16	200606	200623
20060517	2006-05-17	200606	200623
20060518	2006-05-18	200606	200623
20060519	2006-05-19	200606	200623
20060520	2006-05-20	200606	200623
20060521	2006-05-21	200606	200624
20060522	2006-05-22	200606	200624
20060523	2006-05-23	200606	200624
20060524	2006-05-24	200606	200624
20060525	2006-05-25	200606	200624
20060526	2006-05-26	200606	200624
20060527	2006-05-27	200606	200624
20060528	2006-05-28	200606	200625
20060529	2006-05-29	200606	200625
20060530	2006-05-30	200606	200625
20060531	2006-05-31	200606	200625
20060601	2006-06-01	200606	200625
20060602	2006-06-02	200606	200625
20060603	2006-06-03	200606	200625
20060604	2006-06-04	200606	200626
20060605	2006-06-05	200606	200626
20060606	2006-06-06	200606	200626
20060607	2006-06-07	200606	200626
20060608	2006-06-08	200606	200626
20060609	2006-06-09	200606	200626
20060610	2006-06-10	200606	200626
20060611	2006-06-11	200607	200627
20060612	2006-06-12	200607	200627
20060613	2006-06-13	200607	200627
20060614	2006-06-14	200607	200627
20060615	2006-06-15	200607	200627
20060616	2006-06-16	200607	200627
20060617	2006-06-17	200607	200627
20060618	2006-06-18	200607	200628
20060619	2006-06-19	200607	200628
20060620	2006-06-20	200607	200628
20060621	2006-06-21	200607	200628
20060622	2006-06-22	200607	200628
20060623	2006-06-23	200607	200628
20060624	2006-06-24	200607	200628
20060625	2006-06-25	200607	200629
20060626	2006-06-26	200607	200629
20060627	2006-06-27	200607	200629
20060628	2006-06-28	200607	200629
20060629	2006-06-29	200607	200629
20060630	2006-06-30	200607	200629
20060701	2006-07-01	200607	200629
20060702	2006-07-02	200607	200630
20060703	2006-07-03	200607	200630
20060704	2006-07-04	200607	200630
20060705	2006-07-05	200607	200630
20060706	2006-07-06	200607	200630
20060707	2006-07-07	200607	200630
20060708	2006-07-08	200607	200630
20060709	2006-07-09	200607	200631
20060710	2006-07-10	200607	200631
20060711	2006-07-11	200607	200631
20060712	2006-07-12	200607	200631
20060713	2006-07-13	200607	200631
20060714	2006-07-14	200607	200631
20060715	2006-07-15	200607	200631
20060716	2006-07-16	200608	200632
20060717	2006-07-17	200608	200632
20060718	2006-07-18	200608	200632
20060719	2006-07-19	200608	200632
20060720	2006-07-20	200608	200632
20060721	2006-07-21	200608	200632
20060722	2006-07-22	200608	200632
20060723	2006-07-23	200608	200633
20060724	2006-07-24	200608	200633
20060725	2006-07-25	200608	200633
20060726	2006-07-26	200608	200633
20060727	2006-07-27	200608	200633
20060728	2006-07-28	200608	200633
20060729	2006-07-29	200608	200633
20060730	2006-07-30	200608	200634
20060731	2006-07-31	200608	200634
20060801	2006-08-01	200608	200634
20060802	2006-08-02	200608	200634
20060803	2006-08-03	200608	200634
20060804	2006-08-04	200608	200634
20060805	2006-08-05	200608	200634
20060806	2006-08-06	200608	200635
20060807	2006-08-07	200608	200635
20060808	2006-08-08	200608	200635
20060809	2006-08-09	200608	200635
20060810	2006-08-10	200608	200635
20060811	2006-08-11	200608	200635
20060812	2006-08-12	200608	200635
20060813	2006-08-13	200609	200636
20060814	2006-08-14	200609	200636
20060815	2006-08-15	200609	200636
20060816	2006-08-16	200609	200636
20060817	2006-08-17	200609	200636
20060818	2006-08-18	200609	200636
20060819	2006-08-19	200609	200636
20060820	2006-08-20	200609	200637
20060821	2006-08-21	200609	200637
20060822	2006-08-22	200609	200637
20060823	2006-08-23	200609	200637
20060824	2006-08-24	200609	200637
20060825	2006-08-25	200609	200637
20060826	2006-08-26	200609	200637
20060827	2006-08-27	200609	200638
20060828	2006-08-28	200609	200638
20060829	2006-08-29	200609	200638
20060830	2006-08-30	200609	200638
20060831	2006-08-31	200609	200638
20060901	2006-09-01	200609	200638
20060902	2006-09-02	200609	200638
20060903	2006-09-03	200609	200639
20060904	2006-09-04	200609	200639
20060905	2006-09-05	200609	200639
20060906	2006-09-06	200609	200639
20060907	2006-09-07	200609	200639
20060908	2006-09-08	200609	200639
20060909	2006-09-09	200609	200639
20060910	2006-09-10	200610	200640
20060911	2006-09-11	200610	200640
20060912	2006-09-12	200610	200640
20060913	2006-09-13	200610	200640
20060914	2006-09-14	200610	200640
20060915	2006-09-15	200610	200640
20060916	2006-09-16	200610	200640
20060917	2006-09-17	200610	200641
20060918	2006-09-18	200610	200641
20060919	2006-09-19	200610	200641
20060920	2006-09-20	200610	200641
20060921	2006-09-21	200610	200641
20060922	2006-09-22	200610	200641
20060923	2006-09-23	200610	200641
20060924	2006-09-24	200610	200642
20060925	2006-09-25	200610	200642
20060926	2006-09-26	200610	200642
20060927	2006-09-27	200610	200642
20060928	2006-09-28	200610	200642
20060929	2006-09-29	200610	200642
20060930	2006-09-30	200610	200642
20061001	2006-10-01	200610	200643
20061002	2006-10-02	200610	200643
20061003	2006-10-03	200610	200643
20061004	2006-10-04	200610	200643
20061005	2006-10-05	200610	200643
20061006	2006-10-06	200610	200643
20061007	2006-10-07	200610	200643
20061008	2006-10-08	200610	200644
20061009	2006-10-09	200610	200644
20061010	2006-10-10	200610	200644
20061011	2006-10-11	200610	200644
20061012	2006-10-12	200610	200644
20061013	2006-10-13	200610	200644
20061014	2006-10-14	200610	200644
20061015	2006-10-15	200611	200645
20061016	2006-10-16	200611	200645
20061017	2006-10-17	200611	200645
20061018	2006-10-18	200611	200645
20061019	2006-10-19	200611	200645
20061020	2006-10-20	200611	200645
20061021	2006-10-21	200611	200645
20061022	2006-10-22	200611	200646
20061023	2006-10-23	200611	200646
20061024	2006-10-24	200611	200646
20061025	2006-10-25	200611	200646
20061026	2006-10-26	200611	200646
20061027	2006-10-27	200611	200646
20061028	2006-10-28	200611	200646
20061029	2006-10-29	200611	200647
20061030	2006-10-30	200611	200647
20061031	2006-10-31	200611	200647
20061101	2006-11-01	200611	200647
20061102	2006-11-02	200611	200647
20061103	2006-11-03	200611	200647
20061104	2006-11-04	200611	200647
20061105	2006-11-05	200611	200648
20061106	2006-11-06	200611	200648
20061107	2006-11-07	200611	200648
20061108	2006-11-08	200611	200648
20061109	2006-11-09	200611	200648
20061110	2006-11-10	200611	200648
20061111	2006-11-11	200611	200648
20061112	2006-11-12	200612	200649
20061113	2006-11-13	200612	200649
20061114	2006-11-14	200612	200649
20061115	2006-11-15	200612	200649
20061116	2006-11-16	200612	200649
20061117	2006-11-17	200612	200649
20061118	2006-11-18	200612	200649
20061119	2006-11-19	200612	200650
20061120	2006-11-20	200612	200650
20061121	2006-11-21	200612	200650
20061122	2006-11-22	200612	200650
20061123	2006-11-23	200612	200650
20061124	2006-11-24	200612	200650
20061125	2006-11-25	200612	200650
20061126	2006-11-26	200612	200651
20061127	2006-11-27	200612	200651
20061128	2006-11-28	200612	200651
20061129	2006-11-29	200612	200651
20061130	2006-11-30	200612	200651
20061201	2006-12-01	200612	200651
20061202	2006-12-02	200612	200651
20061203	2006-12-03	200612	200652
20061204	2006-12-04	200612	200652
20061205	2006-12-05	200612	200652
20061206	2006-12-06	200612	200652
20061207	2006-12-07	200612	200652
20061208	2006-12-08	200612	200652
20061209	2006-12-09	200612	200652
20061210	2006-12-10	200701	200701
20061211	2006-12-11	200701	200701
20061212	2006-12-12	200701	200701
20061213	2006-12-13	200701	200701
20061214	2006-12-14	200701	200701
20061215	2006-12-15	200701	200701
20061216	2006-12-16	200701	200701
20061217	2006-12-17	200701	200702
20061218	2006-12-18	200701	200702
20061219	2006-12-19	200701	200702
20061220	2006-12-20	200701	200702
20061221	2006-12-21	200701	200702
20061222	2006-12-22	200701	200702
20061223	2006-12-23	200701	200702
20061224	2006-12-24	200701	200703
20061225	2006-12-25	200701	200703
20061226	2006-12-26	200701	200703
20061227	2006-12-27	200701	200703
20061228	2006-12-28	200701	200703
20061229	2006-12-29	200701	200703
20061230	2006-12-30	200701	200703
20061231	2006-12-31	200701	200704
20070101	2007-01-01	200701	200704
20070102	2007-01-02	200701	200704
20070103	2007-01-03	200701	200704
20070104	2007-01-04	200701	200704
20070105	2007-01-05	200701	200704
20070106	2007-01-06	200701	200704
20070107	2007-01-07	200701	200705
20070108	2007-01-08	200701	200705
20070109	2007-01-09	200701	200705
20070110	2007-01-10	200701	200705
20070111	2007-01-11	200701	200705
20070112	2007-01-12	200701	200705
20070113	2007-01-13	200701	200705
20070114	2007-01-14	200702	200706
20070115	2007-01-15	200702	200706
20070116	2007-01-16	200702	200706
20070117	2007-01-17	200702	200706
20070118	2007-01-18	200702	200706
20070119	2007-01-19	200702	200706
20070120	2007-01-20	200702	200706
20070121	2007-01-21	200702	200707
20070122	2007-01-22	200702	200707
20070123	2007-01-23	200702	200707
20070124	2007-01-24	200702	200707
20070125	2007-01-25	200702	200707
20070126	2007-01-26	200702	200707
20070127	2007-01-27	200702	200707
20070128	2007-01-28	200702	200708
20070129	2007-01-29	200702	200708
20070130	2007-01-30	200702	200708
20070131	2007-01-31	200702	200708
20070201	2007-02-01	200702	200708
20070202	2007-02-02	200702	200708
20070203	2007-02-03	200702	200708
20070204	2007-02-04	200702	200709
20070205	2007-02-05	200702	200709
20070206	2007-02-06	200702	200709
20070207	2007-02-07	200702	200709
20070208	2007-02-08	200702	200709
20070209	2007-02-09	200702	200709
20070210	2007-02-10	200702	200709
20070211	2007-02-11	200703	200710
20070212	2007-02-12	200703	200710
20070213	2007-02-13	200703	200710
20070214	2007-02-14	200703	200710
20070215	2007-02-15	200703	200710
20070216	2007-02-16	200703	200710
20070217	2007-02-17	200703	200710
20070218	2007-02-18	200703	200711
20070219	2007-02-19	200703	200711
20070220	2007-02-20	200703	200711
20070221	2007-02-21	200703	200711
20070222	2007-02-22	200703	200711
20070223	2007-02-23	200703	200711
20070224	2007-02-24	200703	200711
20070225	2007-02-25	200703	200712
20070226	2007-02-26	200703	200712
20070227	2007-02-27	200703	200712
20070228	2007-02-28	200703	200712
20070301	2007-03-01	200703	200712
20070302	2007-03-02	200703	200712
20070303	2007-03-03	200703	200712
20070304	2007-03-04	200703	200713
20070305	2007-03-05	200703	200713
20070306	2007-03-06	200703	200713
20070307	2007-03-07	200703	200713
20070308	2007-03-08	200703	200713
20070309	2007-03-09	200703	200713
20070310	2007-03-10	200703	200713
20070311	2007-03-11	200704	200714
20070312	2007-03-12	200704	200714
20070313	2007-03-13	200704	200714
20070314	2007-03-14	200704	200714
20070315	2007-03-15	200704	200714
20070316	2007-03-16	200704	200714
20070317	2007-03-17	200704	200714
20070318	2007-03-18	200704	200715
20070319	2007-03-19	200704	200715
20070320	2007-03-20	200704	200715
20070321	2007-03-21	200704	200715
20070322	2007-03-22	200704	200715
20070323	2007-03-23	200704	200715
20070324	2007-03-24	200704	200715
20070325	2007-03-25	200704	200716
20070326	2007-03-26	200704	200716
20070327	2007-03-27	200704	200716
20070328	2007-03-28	200704	200716
20070329	2007-03-29	200704	200716
20070330	2007-03-30	200704	200716
20070331	2007-03-31	200704	200716
20070401	2007-04-01	200704	200717
20070402	2007-04-02	200704	200717
20070403	2007-04-03	200704	200717
